"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-01","1987","01","01","","-1.7","","-7.9","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-02","1987","01","02","","0.3","","-10.0","","-4.9","","22.9","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-03","1987","01","03","","-5.3","","-17.7","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-04","1987","01","04","","-7.5","","-21.6","","-14.6","","32.6","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-05","1987","01","05","","-1.8","","-8.7","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-06","1987","01","06","","0.8","","-4.7","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-07","1987","01","07","","-1.7","","-10.0","","-5.9","","23.9","","0.0","","0.0","","2.2","","1.6","","22","","33","","35",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-08","1987","01","08","","-6.5","","-12.5","","-9.5","","27.5","","0.0","","0.0","","0.8","","0.2","","22","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-09","1987","01","09","","-1.2","","-8.2","","-4.7","","22.7","","0.0","","0.0","","2.0","","0.8","","23","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-10","1987","01","10","","-1.6","","-5.2","","-3.4","","21.4","","0.0","","0.0","","1.8","","1.4","","25","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-11","1987","01","11","","-4.1","","-6.5","","-5.3","","23.3","","0.0","","0.0","","3.0","","1.4","","27","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-12","1987","01","12","","-1.3","","-6.0","","-3.7","","21.7","","0.0","","0.0","","0.0","T","0.0","T","30","","32","","37",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-13","1987","01","13","","-2.6","","-13.0","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","30","","30","","37",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-14","1987","01","14","","0.4","","-10.4","","-5.0","","23.0","","0.0","","0.0","T","0.0","T","0.0","T","30","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-15","1987","01","15","","-0.7","","-13.6","","-7.2","","25.2","","0.0","","0.0","","0.6","","0.6","","30","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-16","1987","01","16","","-11.6","","-24.6","","-18.1","","36.1","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-17","1987","01","17","","-9.8","","-27.6","","-18.7","","36.7","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-18","1987","01","18","","-10.2","","-22.0","","-16.1","","34.1","","0.0","","0.0","","10.6","","6.0","","30","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-19","1987","01","19","","-12.0","","-25.4","","-18.7","","36.7","","0.0","","0.0","","0.0","","0.0","","38","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-20","1987","01","20","","-11.8","","-22.9","","-17.4","","35.4","","0.0","","0.0","","0.4","","0.4","","35","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-21","1987","01","21","","-2.1","","-18.1","","-10.1","","28.1","","0.0","","0.0","","2.8","","1.8","","36","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-22","1987","01","22","","-4.6","","-17.1","","-10.9","","28.9","","0.0","","0.0","","3.8","","3.2","","36","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-23","1987","01","23","","-5.3","","-29.3","","-17.3","","35.3","","0.0","","0.0","","5.0","","3.8","","40","","26","","35",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-24","1987","01","24","","-19.6","","-35.5","","-27.6","","45.6","","0.0","","0.0","","0.2","","0.2","","42","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-25","1987","01","25","","-13.0","","-31.5","","-22.3","","40.3","","0.0","","0.0","","0.0","","0.0","","36","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-26","1987","01","26","","-11.5","","-31.3","","-21.4","","39.4","","0.0","","0.0","","0.0","","0.0","","36","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1987-01-27","1987","01","27","","-6.5","","-22.5","","-14.5","","32.5","","0.0","","0.0","","0.0","T","0.0","T","36","","","","<31",""
