"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-01","1986","01","01","","-9.3","","-21.7","","-15.5","","33.5","","0.0","","0.0","","1.2","","0.4","","26","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-02","1986","01","02","","-6.0","","-19.1","","-12.6","","30.6","","0.0","","0.0","","2.2","","1.6","","28","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-03","1986","01","03","","-13.1","","-20.7","","-16.9","","34.9","","0.0","","0.0","","4.0","","4.0","","28","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-04","1986","01","04","","-13.1","","-24.8","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-05","1986","01","05","","-10.0","","-18.7","","-14.4","","32.4","","0.0","","0.0","","9.2","","6.6","","32","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-06","1986","01","06","","-12.4","","-21.6","","-17.0","","35.0","","0.0","","0.0","","2.2","","0.8","","36","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-07","1986","01","07","","-17.2","","-28.9","","-23.1","","41.1","","0.0","","0.0","","0.0","","0.0","","36","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-08","1986","01","08","","-9.3","","-31.5","","-20.4","","38.4","","0.0","","0.0","","0.4","","0.4","","36","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-09","1986","01","09","","-0.3","","-9.5","","-4.9","","22.9","","0.0","","0.0","","0.2","","0.2","","34","","19","","35","E"
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-10","1986","01","10","","-0.2","","-14.0","","-7.1","","25.1","","0.0","","0.0","","1.0","","0.6","","32","","33","","31","E"
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-11","1986","01","11","","-0.6","","-16.7","","-8.7","","26.7","","0.0","","0.0","","0.2","","0.2","","30","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-12","1986","01","12","","4.0","","-8.4","","-2.2","","20.2","","0.0","","0.0","T","0.8","","0.8","","29","","34","","37",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-13","1986","01","13","","-8.4","","-25.0","","-16.7","","34.7","","0.0","","0.0","","0.0","T","0.0","T","25","","35","","41",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-14","1986","01","14","","-17.6","","-29.5","","-23.6","","41.6","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-15","1986","01","15","","-13.7","","-30.3","","-22.0","","40.0","","0.0","","0.0","","0.0","T","0.0","T","24","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-16","1986","01","16","","-7.2","","-22.2","","-14.7","","32.7","","0.0","","0.0","","0.0","T","0.0","T","24","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-17","1986","01","17","","4.0","","-8.6","","-2.3","","20.3","","0.0","","0.6","","0.0","T","0.6","","24","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-18","1986","01","18","","6.2","","0.2","","3.2","","14.8","","0.0","","2.8","","0.0","","2.8","","24","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-19","1986","01","19","","5.5","","1.5","","3.5","","14.5","","0.0","","3.0","","0.0","","3.0","","22","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-20","1986","01","20","","3.5","","-2.1","","0.7","","17.3","","0.0","","5.6","","2.4","","8.0","","13","","1","","35",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-21","1986","01","21","","-1.8","","-8.0","","-4.9","","22.9","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-22","1986","01","22","","1.1","","-17.2","","-8.1","","26.1","","0.0","","0.0","T","2.2","","2.2","","11","","33","","46",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-23","1986","01","23","","-12.6","","-23.8","","-18.2","","36.2","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-24","1986","01","24","","-14.5","","-25.6","","-20.1","","38.1","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-25","1986","01","25","","-1.9","","-17.1","","-9.5","","27.5","","0.0","","0.0","","6.4","","5.2","","13","","22","","37",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-26","1986","01","26","","0.8","","-9.7","","-4.5","","22.5","","0.0","","0.0","T","2.8","","2.0","","15","","35","","33",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-27","1986","01","27","","-9.5","","-24.1","","-16.8","","34.8","","0.0","","0.0","","13.0","","9.0","","21","","34","","43",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-28","1986","01","28","","-20.0","","-26.5","","-23.3","","41.3","","0.0","","0.0","","1.6","","1.4","","24","","29","","35",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-29","1986","01","29","","-11.7","","-30.0","","-20.9","","38.9","","0.0","","0.0","","0.0","","0.0","","24","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-30","1986","01","30","","-7.8","","-25.2","","-16.5","","34.5","","0.0","","0.0","","0.4","","0.2","","24","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-01-31","1986","01","31","","-12.3","","-26.5","","-19.4","","37.4","","0.0","","0.0","","0.4","","0.2","","24","","31","","33",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-02-01","1986","02","01","","-11.4","","-30.0","","-20.7","","38.7","","0.0","","0.0","","2.4","","1.8","","24","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-02-02","1986","02","02","","-2.8","","-15.6","","-9.2","","27.2","","0.0","","0.0","","0.4","","0.4","","26","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-02-03","1986","02","03","","-8.3","","-23.5","","-15.9","","33.9","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-02-04","1986","02","04","","-5.8","","-26.9","","-16.4","","34.4","","0.0","","0.0","","0.0","","0.0","","24","","","","<31",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-02-05","1986","02","05","","0.2","","-17.0","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","24","","36","","43",""
"-76.01","46.30","MANIWAKI UA","7034480","1986-02-06","1986","02","06","","-12.1","","-26.5","","-19.3","","37.3","","0.0","","0.0","","0.0","","0.0","","23","","35","","31",""
