"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.42","46.36","NORTH BAY A","6085680","2017-01-01","2017","01","01","","-1.0","","-14.2","","-7.6","","25.6","","0.0","","","M","","M","0.2","","","","21","","35",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-02","2017","01","02","","1.1","","-4.5","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","9","","44",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-03","2017","01","03","","-1.5","","-3.0","","-2.3","","20.3","","0.0","","","M","","M","2.9","","","","9","","37",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-04","2017","01","04","","-1.9","","-17.4","","-9.7","","27.7","","0.0","","","M","","M","3.3","","","","29","","48",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-05","2017","01","05","","-13.8","","-21.9","","-17.9","","35.9","","0.0","","","M","","M","0.0","","","","28","","33",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-06","2017","01","06","","-14.7","","-28.9","","-21.8","","39.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-07","2017","01","07","","-11.0","","-28.8","","-19.9","","37.9","","0.0","","","M","","M","0.2","","","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-08","2017","01","08","","-16.1","","-23.9","","-20.0","","38.0","","0.0","","","M","","M","0.0","","","","1","","39",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-09","2017","01","09","","-7.0","","-19.8","","-13.4","","31.4","","0.0","","","M","","M","0.0","","","","18","","46",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-10","2017","01","10","","3.0","","-7.9","","-2.5","","20.5","","0.0","","","M","","M","5.1","","","","17","","63",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-11","2017","01","11","","2.8","","-3.7","","-0.5","","18.5","","0.0","","","M","","M","4.0","","","","24","","78",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-12","2017","01","12","","-0.1","","-13.6","","-6.9","","24.9","","0.0","","","M","","M","3.2","","","","25","","43",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-13","2017","01","13","","-9.8","","-25.5","","-17.7","","35.7","","0.0","","","M","","M","0.0","","","","26","","46",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-14","2017","01","14","","-6.2","","-24.2","","-15.2","","33.2","","0.0","","","M","","M","0.0","","","","22","","33",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-15","2017","01","15","","-4.5","","-15.5","","-10.0","","28.0","","0.0","","","M","","M","0.0","","","","22","","35",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-16","2017","01","16","","1.3","","-8.9","","-3.8","","21.8","","0.0","","","M","","M","0.0","","","","23","","39",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-17","2017","01","17","","-1.7","","-9.0","","-5.4","","23.4","","0.0","","","M","","M","0.0","","","","9","","44",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-18","2017","01","18","","-0.2","","-3.3","","-1.8","","19.8","","0.0","","","M","","M","0.2","","","","23","","33",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-19","2017","01","19","","0.0","","-0.7","","-0.4","","18.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-20","2017","01","20","","-0.2","","-1.0","","-0.6","","18.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-21","2017","01","21","","1.5","","-0.2","","0.7","","17.3","","0.0","","","M","","M","0.8","","","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-22","2017","01","22","","1.9","","-0.2","","0.9","","17.1","","0.0","","","M","","M","0.2","","","","9","","54",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-23","2017","01","23","","0.3","","-1.7","","-0.7","","18.7","","0.0","","","M","","M","0.0","","","","10","","54",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-24","2017","01","24","","-1.6","","-4.2","","-2.9","","20.9","","0.0","","","M","","M","1.1","","","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-25","2017","01","25","","0.0","","-4.2","","-2.1","","20.1","","0.0","","","M","","M","0.4","","","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-26","2017","01","26","","-0.4","","-4.3","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","29","","41",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-27","2017","01","27","","-3.6","","-6.1","","-4.9","","22.9","","0.0","","","M","","M","0.4","","","","30","","41",""
"-79.42","46.36","NORTH BAY A","6085680","2017-01-28","2017","01","28","","-2.3","","-10.1","","-6.2","","24.2","","0.0","","","M","","M","1.0","","","","","","<31",""
