"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.42","46.36","NORTH BAY A","6085680","2019-01-01","2019","01","01","","-2.9","","-26.7","","-14.8","","32.8","","0.0","","","","","","0.4","","","","33","","59",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-02","2019","01","02","","-11.4","","-28.7","","-20.1","","38.1","","0.0","","","","","","0.2","","","","","M","","M"
"-79.42","46.36","NORTH BAY A","6085680","2019-01-03","2019","01","03","","3.2","","-11.5","","-4.2","","22.2","","0.0","","","","","","5.0","","","","21","","48",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-04","2019","01","04","","","M","","M","","M","","M","","M","","","","","0.0","","","","27","","46",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-05","2019","01","05","","-0.4","","-2.6","","-1.5","","19.5","","0.0","","","","","","0.0","","","","32","","37",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-06","2019","01","06","","-1.7","","-18.1","","-9.9","","27.9","","0.0","","","","","","0.0","","","","33","","58",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-07","2019","01","07","","-6.1","","-18.0","","-12.1","","30.1","","0.0","","","","","","3.9","","","","9","","63",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-08","2019","01","08","","1.2","","-6.1","","-2.5","","20.5","","0.0","","","","","","4.0","","","","28","","55",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-09","2019","01","09","","-0.3","","-11.5","","-5.9","","23.9","","0.0","","","","","","0.4","","","","32","","71",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-10","2019","01","10","","-11.5","","-25.0","","-18.3","","36.3","","0.0","","","","","","0.0","","","","32","","67",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-11","2019","01","11","","-16.2","","-29.7","","-23.0","","41.0","","0.0","","","","","","0.0","","","","31","","33",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-12","2019","01","12","","-15.0","","-27.1","","-21.1","","39.1","","0.0","","","","","","0.0","","","","","M","","M"
"-79.42","46.36","NORTH BAY A","6085680","2019-01-13","2019","01","13","","-13.8","","-26.4","","-20.1","","38.1","","0.0","","","","","","0.0","","","","6","","33",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-14","2019","01","14","","-4.7","","-17.9","","-11.3","","29.3","","0.0","","","","","","0.0","","","","28","","33",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-15","2019","01","15","","-1.9","","-7.5","","-4.7","","22.7","","0.0","","","","","","0.5","","","","21","","58",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-16","2019","01","16","","-2.1","","-28.4","","-15.3","","33.3","","0.0","","","","","","0.6","","","","31","","80",""
"-79.42","46.36","NORTH BAY A","6085680","2019-01-17","2019","01","17","","-9.7","","-26.8","","-18.3","","36.3","","0.0","","","","","","0.0","","","","19","","41",""
