"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.03","48.25","ROUYN","7086716","1999-01-01","1999","01","01","","-25.6","","-34.4","","-30.0","","48.0","","0.0","","","M","","M","0.0","","","","27","","32",""
"-79.03","48.25","ROUYN","7086716","1999-01-02","1999","01","02","","-19.5","","-27.3","","-23.4","","41.4","","0.0","","","M","","M","2.0","","","","6","","33",""
"-79.03","48.25","ROUYN","7086716","1999-01-03","1999","01","03","","-6.7","","-19.5","","-13.1","","31.1","","0.0","","","M","","M","14.0","","","","23","","54",""
"-79.03","48.25","ROUYN","7086716","1999-01-04","1999","01","04","","-8.9","","-25.9","","-17.4","","35.4","","0.0","","","M","","M","0.0","","","","26","","44",""
"-79.03","48.25","ROUYN","7086716","1999-01-05","1999","01","05","","-11.5","","-29.4","","-20.5","","38.5","","0.0","","","M","","M","0.0","","","","18","","33",""
"-79.03","48.25","ROUYN","7086716","1999-01-06","1999","01","06","","-9.9","","-30.4","","-20.2","","38.2","","0.0","","","M","","M","3.1","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-07","1999","01","07","","-22.1","","-33.6","","-27.9","","45.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-08","1999","01","08","","-10.4","","-22.7","","-16.6","","34.6","","0.0","","","M","","M","1.2","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-09","1999","01","09","","-14.5","","-26.8","","-20.7","","38.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-10","1999","01","10","","-13.6","","-28.7","","-21.2","","39.2","","0.0","","","M","","M","2.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-11","1999","01","11","","-24.0","","-31.8","","-27.9","","45.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-12","1999","01","12","","-23.1","","-33.2","","-28.2","","46.2","","0.0","","","M","","M","1.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-13","1999","01","13","","-27.0","","-36.1","","-31.6","","49.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-14","1999","01","14","","-21.7","","-35.3","","-28.5","","46.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-15","1999","01","15","","-16.0","","-22.2","","-19.1","","37.1","","0.0","","","M","","M","3.4","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-16","1999","01","16","","-1.2","","-22.3","","-11.8","","29.8","","0.0","","","M","","M","9.8","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","1999-01-17","1999","01","17","","3.2","","-3.6","","-0.2","","18.2","","0.0","","","M","","M","1.0","","","","","","<31",""
