"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.03","48.25","ROUYN","7086716","2001-01-01","2001","01","01","","-16.0","","-24.0","","-20.0","","38.0","","0.0","","","M","","M","0.0","","","","34","","41",""
"-79.03","48.25","ROUYN","7086716","2001-01-02","2001","01","02","","-10.7","","-24.8","","-17.8","","35.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","2001-01-03","2001","01","03","","-5.8","","-11.5","","-8.7","","26.7","","0.0","","","M","","M","1.2","","","","32","","39",""
"-79.03","48.25","ROUYN","7086716","2001-01-04","2001","01","04","","-9.7","","-17.3","","-13.5","","31.5","","0.0","","","M","","M","0.0","","","","32","","37",""
"-79.03","48.25","ROUYN","7086716","2001-01-05","2001","01","05","","-5.2","","-13.9","","-9.6","","27.6","","0.0","","","M","","M","5.0","","","","32","","44",""
"-79.03","48.25","ROUYN","7086716","2001-01-06","2001","01","06","","-12.5","","-19.9","","-16.2","","34.2","","0.0","","","M","","M","0.0","","","","33","","33",""
"-79.03","48.25","ROUYN","7086716","2001-01-07","2001","01","07","","-17.4","","-20.8","","-19.1","","37.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","2001-01-08","2001","01","08","","-16.7","","-23.1","","-19.9","","37.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","2001-01-09","2001","01","09","","-10.8","","-22.9","","-16.9","","34.9","","0.0","","","M","","M","3.6","","","","30","","37",""
"-79.03","48.25","ROUYN","7086716","2001-01-10","2001","01","10","","-5.7","","-19.9","","-12.8","","30.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","2001-01-11","2001","01","11","","-4.3","","-15.0","","-9.7","","27.7","","0.0","","","M","","M","1.4","","","","30","","54",""
"-79.03","48.25","ROUYN","7086716","2001-01-12","2001","01","12","","-7.2","","-17.1","","-12.2","","30.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","2001-01-13","2001","01","13","","-0.4","","-9.6","","-5.0","","23.0","","0.0","","","M","","M","2.6","","","","33","","39",""
"-79.03","48.25","ROUYN","7086716","2001-01-14","2001","01","14","","-8.7","","-16.8","","-12.8","","30.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","2001-01-15","2001","01","15","","-8.6","","-16.8","","-12.7","","30.7","","0.0","","","M","","M","2.8","","","","","","<31",""
"-79.03","48.25","ROUYN","7086716","2001-01-16","2001","01","16","","-8.5","","-20.5","","-14.5","","32.5","","0.0","","","M","","M","1.0","","","","34","","39",""
