"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-01","2003","01","01","","-1.2","","-13.2","","-7.2","","25.2","","0.0","","","M","","M","0.0","","","","34","","33",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-02","2003","01","02","","-8.4","","-15.2","","-11.8","","29.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-03","2003","01","03","","-2.8","","-8.6","","-5.7","","23.7","","0.0","","","M","","M","0.0","","","","13","","35",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-04","2003","01","04","","-3.5","","-6.7","","-5.1","","23.1","","0.0","","","M","","M","1.1","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-05","2003","01","05","","-3.4","","-7.1","","-5.3","","23.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-06","2003","01","06","","-3.1","","-14.2","","-8.7","","26.7","","0.0","","","M","","M","3.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-07","2003","01","07","","-5.0","","-21.7","","-13.4","","31.4","","0.0","","","M","","M","6.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-08","2003","01","08","","-1.8","","-12.5","","-7.2","","25.2","","0.0","","","M","","M","2.0","","","","34","","46",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-09","2003","01","09","","-12.5","","-18.4","","-15.5","","33.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-10","2003","01","10","","-12.0","","-23.3","","-17.7","","35.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-11","2003","01","11","","-12.0","","-23.4","","-17.7","","35.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-12","2003","01","12","","-4.9","","-13.7","","-9.3","","27.3","","0.0","","","M","","M","0.0","","","","28","","39",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-13","2003","01","13","","-4.9","","-19.9","","-12.4","","30.4","","0.0","","","M","","M","5.0","","","","26","","43",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-14","2003","01","14","","-16.5","","-25.1","","-20.8","","38.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-15","2003","01","15","","-12.7","","-26.7","","-19.7","","37.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-16","2003","01","16","","-11.6","","-26.9","","-19.3","","37.3","","0.0","","","M","","M","2.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-17","2003","01","17","","-17.2","","-28.5","","-22.9","","40.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-18","2003","01","18","","-8.9","","-29.5","","-19.2","","37.2","","0.0","","","M","","M","1.0","","","","18","","39",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","2003-01-19","2003","01","19","","-8.1","","-14.1","","-11.1","","29.1","","0.0","","","M","","M","1.0","","","","","","<31",""
