"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-01","1999","01","01","","-22.3","","-27.3","","-24.8","","42.8","","0.0","","","M","","M","0.0","","","","33","","32",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-02","1999","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-03","1999","01","03","","-3.6","","-16.0","","-9.8","","27.8","","0.0","","","M","","M","30.0","","","","11","","35",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-04","1999","01","04","","-6.6","","-23.9","","-15.3","","33.3","","0.0","","","M","","M","0.0","","","","27","","43",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-05","1999","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-06","1999","01","06","","-6.9","","-15.4","","-11.2","","29.2","","0.0","","","M","","M","4.1","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-07","1999","01","07","","-10.8","","-26.3","","-18.6","","36.6","","0.0","","","M","","M","1.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-08","1999","01","08","","-10.0","","-26.0","","-18.0","","36.0","","0.0","","","M","","M","3.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-09","1999","01","09","","-8.4","","-16.1","","-12.3","","30.3","","0.0","","","M","","M","2.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-10","1999","01","10","","-12.5","","-26.1","","-19.3","","37.3","","0.0","","","M","","M","4.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-11","1999","01","11","","-13.4","","-25.6","","-19.5","","37.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-12","1999","01","12","","-10.6","","-24.0","","-17.3","","35.3","","0.0","","","M","","M","5.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-13","1999","01","13","","-19.0","","-29.8","","-24.4","","42.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-14","1999","01","14","","-16.7","","-32.4","","-24.6","","42.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-15","1999","01","15","","-10.0","","-16.7","","-13.4","","31.4","","0.0","","","M","","M","15.2","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-16","1999","01","16","","2.0","","-20.0","","-9.0","","27.0","","0.0","","","M","","M","7.7","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-17","1999","01","17","","5.3","","-4.3","","0.5","","17.5","","0.0","","","M","","M","2.3","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-18","1999","01","18","","2.5","","-4.6","","-1.1","","19.1","","0.0","","","M","","M","32.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-19","1999","01","19","","2.1","","-2.1","","0.0","","18.0","","0.0","","","M","","M","2.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-20","1999","01","20","","-2.1","","-7.6","","-4.9","","22.9","","0.0","","","M","","M","","M","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-21","1999","01","21","","-3.8","","-7.4","","-5.6","","23.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-22","1999","01","22","","-0.4","","-12.3","","-6.4","","24.4","","0.0","","","M","","M","9.0","","","","","","<31",""
"-75.99","46.27","MANIWAKI AIRPORT","7034482","1999-01-23","1999","01","23","","7.6","","-0.4","","3.6","","14.4","","0.0","","","M","","M","20.0","","","","","","<31",""
