"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-01","2022","01","01","","0.6","","-16.2","","-7.8","","25.8","","0.0","","","","","","0.5","","11","","35","","43",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-02","2022","01","02","","-15.0","","-21.2","","-18.1","","36.1","","0.0","","","","","","0.0","","12","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-03","2022","01","03","","-6.5","","-22.7","","-14.6","","32.6","","0.0","","","","","","0.1","","12","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-04","2022","01","04","","-2.3","","-8.0","","-5.1","","23.1","","0.0","","","","","","0.1","","13","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-05","2022","01","05","","-1.9","","-11.9","","-6.9","","24.9","","0.0","","","","","","3.2","","13","","35","","31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-06","2022","01","06","","-11.6","","-18.3","","-15.0","","33.0","","0.0","","","","","","0.4","","19","","34","","38",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-07","2022","01","07","","-16.9","","-23.3","","-20.1","","38.1","","0.0","","","","","","0.3","","22","","35","","34",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-08","2022","01","08","","-6.5","","-25.5","","-16.0","","34.0","","0.0","","","","","","0.4","","20","","16","","33",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-09","2022","01","09","","-0.1","","-16.9","","-8.5","","26.5","","0.0","","","","","","1.4","","20","","34","","37",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-10","2022","01","10","","-15.3","","-27.4","","-21.4","","39.4","","0.0","","","","","","0.0","","20","","1","","33",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-11","2022","01","11","","-10.5","","-30.9","","-20.7","","38.7","","0.0","","","","","","0.1","","20","","14","","34",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-12","2022","01","12","","-5.1","","-16.8","","-11.0","","29.0","","0.0","","","","","","0.6","","23","","36","","32",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-13","2022","01","13","","-8.1","","-18.1","","-13.1","","31.1","","0.0","","","","","","0.4","","22","","35","","43",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-14","2022","01","14","","-18.1","","-27.8","","-22.9","","40.9","","0.0","","","","","","0.0","","22","","35","","41",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-15","2022","01","15","","-18.5","","-30.2","","-24.3","","42.3","","0.0","","","","","","0.0","","22","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-16","2022","01","16","","-7.9","","-25.0","","-16.5","","34.5","","0.0","","","","","","0.0","","21","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-17","2022","01","17","","-7.1","","-18.1","","-12.6","","30.6","","0.0","","","","","","0.3","","22","","34","","50",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-18","2022","01","18","","-12.8","","-20.7","","-16.8","","34.8","","0.0","","","","","","1.2","","21","","32","","45",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-19","2022","01","19","","-1.2","","-20.5","","-10.9","","28.9","","0.0","","","","","","3.8","","33","","33","","42",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-20","2022","01","20","","-19.1","","-26.2","","-22.7","","40.7","","0.0","","","","","","0.0","","32","","32","","36",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-21","2022","01","21","","-9.8","","-29.6","","-19.7","","37.7","","0.0","","","","","","0.0","","30","","16","","33",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-22","2022","01","22","","-6.0","","-12.4","","-9.2","","27.2","","0.0","","","","","","0.5","","29","","18","","41",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-23","2022","01","23","","-11.9","","-23.0","","-17.4","","35.4","","0.0","","","","","","0.0","","33","","35","","38",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-24","2022","01","24","","-9.2","","-23.1","","-16.2","","34.2","","0.0","","","","","","0.9","","32","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-25","2022","01","25","","-12.7","","-28.9","","-20.8","","38.8","","0.0","","","","","","0.0","","35","","34","","38",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-26","2022","01","26","","-9.1","","-31.8","","-20.4","","38.4","","0.0","","","","","","0.1","","35","","17","","37",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-27","2022","01","27","","-5.4","","-19.1","","-12.2","","30.2","","0.0","","","","","","0.9","","34","","36","","47",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-28","2022","01","28","","-16.0","","-27.5","","-21.8","","39.8","","0.0","","","","","","0.0","","41","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-29","2022","01","29","","-10.5","","-30.9","","-20.7","","38.7","","0.0","","","","","","0.0","","39","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-30","2022","01","30","","-6.7","","-23.2","","-14.9","","32.9","","0.0","","","","","","0.0","","37","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-01-31","2022","01","31","","-6.2","","-13.7","","-10.0","","28.0","","0.0","","","","","","0.0","","37","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-01","2022","02","01","","3.1","","-11.1","","-4.0","","22.0","","0.0","","","","","","0.1","","36","","14","","50",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-02","2022","02","02","","4.2","","-9.9","","-2.9","","20.9","","0.0","","","","","","0.7","","37","","17","","40",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-03","2022","02","03","","-9.9","","-21.3","","-15.6","","33.6","","0.0","","","","","","0.0","","35","","36","","34",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-04","2022","02","04","","-13.0","","-26.1","","-19.6","","37.6","","0.0","","","","","","0.0","","35","","35","","31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-05","2022","02","05","","-9.7","","-26.5","","-18.1","","36.1","","0.0","","","","","","0.0","","35","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-06","2022","02","06","","-4.4","","-12.9","","-8.6","","26.6","","0.0","","","","","","1.3","","36","","16","","35",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-07","2022","02","07","","-2.0","","-5.8","","-3.9","","21.9","","0.0","","","","","","5.1","","44","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-08","2022","02","08","","-1.9","","-9.0","","-5.5","","23.5","","0.0","","","","","","0.4","","48","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-09","2022","02","09","","1.6","","-10.0","","-4.2","","22.2","","0.0","","","","","","0.0","","48","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-10","2022","02","10","","1.1","","-4.8","","-1.8","","19.8","","0.0","","","","","","1.3","","47","","","","",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-11","2022","02","11","","2.0","","-11.1","","-4.6","","22.6","","0.0","","","","","","0.9","","47","","30","","46",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-12","2022","02","12","","-11.0","","-27.8","","-19.4","","37.4","","0.0","","","","","","0.0","","48","","35","","45",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2022-02-13","2022","02","13","","-15.6","","-30.9","","-23.3","","41.3","","0.0","","","","","","0.0","","47","","","","",""
