"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-01","2011","01","01","","8.0","","-2.9","","2.6","","15.4","","0.0","","","M","","M","5.8","","31","","21","","50",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-02","2011","01","02","","-2.8","","-7.4","","-5.1","","23.1","","0.0","","","M","","M","0.0","","26","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-03","2011","01","03","","-2.7","","-11.8","","-7.3","","25.3","","0.0","","","M","","M","0.0","","26","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-04","2011","01","04","","-4.4","","-11.2","","-7.8","","25.8","","0.0","","0.0","","","M","5.4","","30","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-05","2011","01","05","","-4.3","","-14.6","","-9.5","","27.5","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-06","2011","01","06","","-3.4","","-7.5","","-5.5","","23.5","","0.0","","0.0","","","M","1.0","","31","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-07","2011","01","07","","-5.1","","-7.7","","-6.4","","24.4","","0.0","","0.0","","","M","3.8","","35","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-08","2011","01","08","","-7.0","","-11.8","","-9.4","","27.4","","0.0","","","M","","M","1.0","","38","","34","","33",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-09","2011","01","09","","-9.3","","-14.2","","-11.8","","29.8","","0.0","","","M","","M","0.0","","38","","33","","33",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-10","2011","01","10","","-7.2","","-15.6","","-11.4","","29.4","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-11","2011","01","11","","-7.5","","-17.3","","-12.4","","30.4","","0.0","","","M","","M","0.0","","36","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-12","2011","01","12","","-8.8","","-13.2","","-11.0","","29.0","","0.0","","","M","","M","0.0","","36","","33","","44",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-13","2011","01","13","","-9.0","","-13.6","","-11.3","","29.3","","0.0","","","M","","M","0.0","","35","","36","","35",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-14","2011","01","14","","-6.4","","-17.7","","-12.1","","30.1","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-15","2011","01","15","","-7.8","","-17.8","","-12.8","","30.8","","0.0","","0.0","","","M","8.0","","37","","31","","37",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-16","2011","01","16","","-13.5","","-23.7","","-18.6","","36.6","","0.0","","","M","","M","0.0","","43","","31","","39",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-17","2011","01","17","","-8.0","","-24.9","","-16.5","","34.5","","0.0","","","M","","M","0.0","","44","","15","","37",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-18","2011","01","18","","-4.9","","-18.1","","-11.5","","29.5","","0.0","","0.0","","","M","9.6","","47","","36","","37",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-19","2011","01","19","","-16.5","","-24.1","","-20.3","","38.3","","0.0","","","M","","M","0.0","","52","","1","","32",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-20","2011","01","20","","-11.2","","-24.0","","-17.6","","35.6","","0.0","","","M","","M","0.0","","51","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-21","2011","01","21","","-11.1","","-23.1","","-17.1","","35.1","","0.0","","","M","","M","0.0","","50","","32","","35",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-22","2011","01","22","","-20.4","","-26.7","","-23.6","","41.6","","0.0","","","M","","M","1.0","","49","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-23","2011","01","23","","-24.1","","-31.1","","-27.6","","45.6","","0.0","","","M","","M","0.0","","49","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-24","2011","01","24","","-14.0","","-30.2","","-22.1","","40.1","","0.0","","","M","","M","0.0","","49","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-25","2011","01","25","","-3.9","","-16.4","","-10.2","","28.2","","0.0","","0.0","","","M","2.2","","49","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-26","2011","01","26","","-2.8","","-9.2","","-6.0","","24.0","","0.0","","0.0","","","M","2.2","","50","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-27","2011","01","27","","-6.3","","-11.7","","-9.0","","27.0","","0.0","","","M","","M","0.0","","52","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-28","2011","01","28","","-6.5","","-15.2","","-10.9","","28.9","","0.0","","0.0","","","M","3.8","","52","","34","","32",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-29","2011","01","29","","-11.2","","-21.2","","-16.2","","34.2","","0.0","","","M","","M","1.0","","56","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-30","2011","01","30","","-14.6","","-23.8","","-19.2","","37.2","","0.0","","","M","","M","0.0","","54","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-01-31","2011","01","31","","-13.3","","-28.6","","-21.0","","39.0","","0.0","","","M","","M","0.0","","53","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-02-01","2011","02","01","","-10.9","","-20.1","","-15.5","","33.5","","0.0","","","M","","M","0.0","","52","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-02-02","2011","02","02","","-8.4","","-19.6","","-14.0","","32.0","","0.0","","","M","","M","0.0","","52","","32","","33",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-02-03","2011","02","03","","-1.2","","-21.8","","-11.5","","29.5","","0.0","","","M","","M","1.0","","52","","18","","44",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-02-04","2011","02","04","","-2.0","","-5.5","","-3.8","","21.8","","0.0","","","M","","M","0.0","","51","","21","","35",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-02-05","2011","02","05","","-0.2","","-5.6","","-2.9","","20.9","","0.0","","","M","","M","1.1","","53","","","","<31",""
"-79.10","46.71","BARRAGE TEMISCAMINGUE","7080468","2011-02-06","2011","02","06","","-0.9","","-12.0","","-6.5","","24.5","","0.0","","","M","","M","0.0","","52","","","","<31",""
