"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.42","46.36","NORTH BAY A","6085700","1987-01-01","1987","01","01","","-1.2","","-3.4","","-2.3","","20.3","","0.0","","0.0","T","0.0","T","0.0","T","25","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-02","1987","01","02","","-2.7","","-15.3","","-9.0","","27.0","","0.0","","0.0","T","0.0","T","0.0","T","25","","3","","33",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-03","1987","01","03","","-8.1","","-17.2","","-12.7","","30.7","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-04","1987","01","04","","-2.9","","-15.8","","-9.4","","27.4","","0.0","","0.0","","0.2","","0.2","","25","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-05","1987","01","05","","0.3","","-7.4","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-06","1987","01","06","","-0.1","","-3.6","","-1.9","","19.9","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-07","1987","01","07","","-1.7","","-13.9","","-7.8","","25.8","","0.0","","0.0","","1.0","","0.8","","22","","1","","46",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-08","1987","01","08","","-4.0","","-16.3","","-10.2","","28.2","","0.0","","0.0","T","0.8","","0.4","","22","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-09","1987","01","09","","-1.4","","-5.7","","-3.6","","21.6","","0.0","","0.0","T","0.2","","0.2","","23","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-10","1987","01","10","","-3.2","","-9.2","","-6.2","","24.2","","0.0","","0.0","","1.0","","0.6","","23","","4","","33",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-11","1987","01","11","","-3.7","","-10.4","","-7.1","","25.1","","0.0","","0.0","T","0.6","","0.4","","24","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-12","1987","01","12","","-1.8","","-4.0","","-2.9","","20.9","","0.0","","0.2","","0.6","","0.8","","24","","33","","31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-13","1987","01","13","","-0.2","","-5.0","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","24","","33","","31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-14","1987","01","14","","1.3","","-3.7","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","24","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-15","1987","01","15","","-0.4","","-17.3","","-8.9","","26.9","","0.0","","0.0","","0.0","T","0.0","T","24","","3","","31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-16","1987","01","16","","-13.0","","-21.4","","-17.2","","35.2","","0.0","","0.0","","0.0","","0.0","","24","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-17","1987","01","17","","-9.1","","-20.0","","-14.6","","32.6","","0.0","","0.0","","0.0","T","0.0","T","24","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-18","1987","01","18","","-6.1","","-12.1","","-9.1","","27.1","","0.0","","0.0","","8.0","","7.6","","29","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-19","1987","01","19","","-10.4","","-20.4","","-15.4","","33.4","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-20","1987","01","20","","-6.4","","-20.4","","-13.4","","31.4","","0.0","","0.0","","7.2","","4.8","","30","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-21","1987","01","21","","-6.2","","-10.4","","-8.3","","26.3","","0.0","","0.0","","3.8","","1.7","","39","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-22","1987","01","22","","-3.7","","-9.1","","-6.4","","24.4","","0.0","","0.0","","3.0","","1.2","","40","","18","","37",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-23","1987","01","23","","-8.3","","-31.0","","-19.7","","37.7","","0.0","","0.0","","1.6","","0.8","","40","","1","","41",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-24","1987","01","24","","-20.3","","-32.3","","-26.3","","44.3","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-25","1987","01","25","","-16.1","","-26.0","","-21.1","","39.1","","0.0","","0.0","","0.0","","0.0","","41","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-26","1987","01","26","","-12.7","","-23.2","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","41","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-27","1987","01","27","","-5.1","","-15.6","","-10.4","","28.4","","0.0","","0.0","","2.2","","1.4","","42","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-28","1987","01","28","","-4.9","","-11.9","","-8.4","","26.4","","0.0","","0.0","","5.5","","3.8","","44","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-29","1987","01","29","","-7.4","","-18.1","","-12.8","","30.8","","0.0","","0.0","","0.0","T","0.0","T","46","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-30","1987","01","30","","-6.4","","-9.6","","-8.0","","26.0","","0.0","","0.0","","6.0","","4.0","","45","","9","","37",""
"-79.42","46.36","NORTH BAY A","6085700","1987-01-31","1987","01","31","","-6.6","","-14.5","","-10.6","","28.6","","0.0","","0.0","","0.8","","0.4","","49","","35","","31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-02-01","1987","02","01","","-5.2","","-13.2","","-9.2","","27.2","","0.0","","0.0","T","2.6","","5.8","","48","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-02-02","1987","02","02","","-2.0","","-5.5","","-3.8","","21.8","","0.0","","0.0","","2.6","","2.4","","51","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-02-03","1987","02","03","","-2.8","","-8.8","","-5.8","","23.8","","0.0","","0.0","","1.0","","0.6","","48","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-02-04","1987","02","04","","-8.3","","-20.7","","-14.5","","32.5","","0.0","","0.0","","0.6","","0.4","","46","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-02-05","1987","02","05","","-2.9","","-22.1","","-12.5","","30.5","","0.0","","0.0","","4.4","","3.2","","46","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-02-06","1987","02","06","","-1.0","","-9.9","","-5.5","","23.5","","0.0","","0.2","","5.2","","5.6","","48","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-02-07","1987","02","07","","-1.9","","-5.4","","-3.7","","21.7","","0.0","","0.0","","2.4","","1.6","","52","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-02-08","1987","02","08","","-5.2","","-22.2","","-13.7","","31.7","","0.0","","0.0","","19.0","","19.0","","62","","","M","","M"
"-79.42","46.36","NORTH BAY A","6085700","1987-02-09","1987","02","09","","-7.1","","-25.7","","-16.4","","34.4","","0.0","","0.0","","1.2","","1.2","","58","","","","<31",""
"-79.42","46.36","NORTH BAY A","6085700","1987-02-10","1987","02","10","","-2.8","","-9.9","","-6.4","","24.4","","0.0","","0.0","","2.2","","0.6","","53","","","","<31",""
